#Tue, 20 Aug 2024 21:12:38 GMT
#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'I','48503F','LS-4','PH-1514','SU','Y','Y'
'I','485043','Europa XS','PH-SIE','','Y','Y'
'I','485054','Ventus 2cxM','PH-1530','O','Y','Y'
'I','485069','Duo Discus xlt','PH-1529','E12','Y','Y'
'I','48507B','ASW-24','PH-1531','PR','Y','Y'
'F','485081','Nimbus 4DT','PH-1535','XL','Y','Y'
'I','485083','Duo Discus t','PH-1532','V1','Y','Y'
'I','485095','Arcus M','PH-1498','BD','Y','Y'
'I','4850D4','DG-808 B','PH-1538','FS','Y','Y'
'I','4850D7','Libelle Std','PH-1537','SXY','Y','Y'
'I','4850DC','LS-1 f','PH-1540','1F','Y','Y'
'F','4850EF','Vans RV-12','PH-SES','SES','Y','Y'
'F','4850F9','ASH-25','PH-1541','41','Y','Y'
'I','4850FB','LAK-17B FES','PH-1543','N1','Y','Y'
'I','485107','Arcus M','PH-1542','43','Y','Y'
'F','485113','ASG-29E','PH-1547','ML','Y','Y'
'I','48513F','LS-4 W','PH-1549','HP','Y','Y'
'F','485140','Cirrus Std','PH-1550','HE','Y','Y'
'I','485141','Towplane','PH-1544','S25','Y','Y'
'I','485154','Unknown','PH-ZZU','ZZU','Y','Y'
'I','48515D','ASK-21','PH-1552','SG','Y','Y'
'I','48516E','Vans RV-6a','PH-UPS','','Y','Y'
'I','48516F','DG-1000','PH-1557','FAC','Y','Y'
'F','48517C','Discus 2t','PH-1554','X6','Y','Y'
'F','48517F','Discus 2','PH-1553','VC','Y','Y'
'I','485187','Pioneer 300','PH1ZZR','ZZR','Y','Y'
'I','485192','ASK-23','PH-1558','N7','Y','Y'
'I','485196','Aquila A210','PH-DHB','','Y','Y'
'F','485197','Duo Discus xlt','PH-1551','M3','Y','Y'
'F','4851BB','Janus A','PH-1560','JNS','Y','Y'
'I','4851DC','Arcus T','PH-1555','ARC','Y','Y'
'F','485210','Ultralight','PH-KBC','KBC','Y','Y'
'F','485216','ASW-15','PH-1565','VD6','Y','Y'
'I','485221','Motorplane','PH-4M5','','Y','Y'
'I','485222','LS-3','PH-1567','KM','Y','Y'
'F','485223','Cirrus Std','PH-1566','PM','Y','Y'
'I','4852F9','Janus B','PH-1570','N15','Y','Y'
'I','4852FD','DG-1000','PH-1573','GO8','Y','Y'
'F','485300','ASK-21','F-CJMB','MB','Y','Y'
'F','48530A','ASK-21','PH-1569','ZN','Y','Y'
'I','485310','Discus 2cT','PH-1576','HF','Y','Y'
'I','485312','Ventus 2cxT','PH-1572','2V','Y','Y'
'O','48533E','AutoGyro MTOsport','PH4N9','','Y','Y'
'I','485360','Duo Discus xlt','PH-1571','YD','Y','Y'
'F','48536C','Cirrus 18m','PH-1579','OC','Y','Y'
'F','48538A','LS-3','PH1581','CO','Y','Y'
'I','4853B1','HK36 Super Dimona','PH-1580','P80','Y','Y'
'F','485403','DG-1000 T','PH-1584','DGT','Y','Y'
'F','485416','Libelle Std','PH-1582','MY','Y','Y'
'I','48542E','LS-8 18','PH-1585','WTF','Y','Y'
'F','485450','ASW-20','C-GXCB','XC','Y','Y'
'F','485495','ASG-29E','PH-1589','FLY','Y','Y'
'F','4854B7','Discus 2cT','PH-1678','EC','Y','Y'
'O','4854DE','Nimbus 3','PH-1590','3T','Y','Y'
'F','48557E','ASW-27','PH-1591','M6','Y','Y'
'I','48557F','H36 Dimona','PH-1593','','Y','Y'
'F','485586','Cessna 208','PH-JBR','JBR','Y','Y'
'F','48563D','Cessna 172','PH-VTB','','Y','Y'
'F','485677','ASG-32 El','PH-1594','7C','Y','Y'
'F','485692','DG-600','PH-864','ZF','Y','Y'
'F','48570A','ASG-29E','PH-1596','9S','Y','Y'
'F','4857C3','Vans RV-8','PH-DWZ','DWZ','Y','Y'
'I','4857C4','PA-28','PH-OMP','','Y','Y'
'F','485837','HK36 Super Dimona','PH-1600','US','Y','Y'
'F','485839','Discus t','PH-1598','BC','Y','Y'
'F','485885','Unknown','PH-FFA','FFA','Y','Y'
'I','4858A1','Discus 2cT','PH-1603','GO9','Y','Y'
'F','4858C8','Mosquito','PH-1602','K3','Y','Y'
'I','4858D7','Zlin 242','PH-JAA','','Y','Y'
'I','485922','ASK-21','PH-1606','Z5','Y','Y'
'F','485983','WT9 Dynamic','PH-FEN','LSA','Y','Y'
'F','4859DD','Cirrus Std','PH-1607','BS','Y','Y'
'F','4859FE','LS-4','PH-901','Ag','Y','Y'
'I','485A0B','LS-4','PH-1595','S5','Y','Y'
'F','485A72','VL3 Evolution','PH-4R8','4R8','Y','Y'
'I','485AE8','DG-1000','PH-1613','FRL','Y','Y'
'I','485B01','Arcus M','PH-1609','4US','Y','Y'
'F','485B08','Cessna 172','PH-AWB','AWB','Y','Y'
'F','485B2F','Helicopter','PH-PXX','POL','Y','Y'
'F','485B37','LAK-17 A','PH-1614','LA','Y','Y'
'I','485B4F','ASH-31 MI','PH-1621','B','Y','Y'
'F','485B66','Discus bT','PH-1612','2J','Y','Y'
'I','485B6A','Cessna 172','PH-MAF','MAF','Y','Y'
'I','485B94','LS-4 W','Ph-1619','S9','Y','Y'
'I','485BB5','Vans RV-12','PHIIX','IIX','Y','Y'
'F','485BD0','LS-8 18','PH-1623','E8','Y','Y'
'F','485BD1','ASG-29','PH-1622','E3','Y','Y'
'I','485BDC','Cessna 208','PH-FSD','','Y','Y'
'F','485BF4','LAK-17B FES','PH-1620','KR','Y','Y'
'I','485C0F','Nimbus 4DT','PH-1615','7L','Y','Y'
'O','485C3B','ASW-19','PH1626','PP','Y','Y'
'I','485C40','ASW-24','PH-1625','44','Y','Y'
'F','485C8D','Ventus 3T','PH-1601','HC','Y','Y'
'F','485CA0','Discus','PH-1629','H7','Y','Y'
'I','485D32','Discus 2cT','ph-1630','H8','Y','Y'
'F','485D93','LS-4','PH-1632','Au','Y','Y'
'I','485DB0','LS-4','PH-1588','S4','Y','Y'
'F','485DD7','ASW-27','PH-1631','KL','Y','Y'
'I','485DEA','VL3 Evolution','PH-4T3','','Y','Y'
'F','485E10','VL3 Evolution','PH-4T2','','Y','Y'
'F','485E5D','ASK-21','PH-1635','M9','Y','Y'
'I','485E8F','Duo Discus xlt','PH-1628','F12','Y','Y'
'F','485EA5','Taurus','PH-4U1','','Y','Y'
'F','485EA7','ASG-29E','PH-1636','VE','Y','Y'
'F','485EB0','Discus 2cT','PH-1638','JJ','Y','Y'
'I','485EB7','ASK-21','PH-1669','EV','Y','Y'
'F','485F00','ASK-21','PH-1637','KJ','Y','Y'
'I','485F05','ASW-24','PH-1639','83','Y','Y'
'I','485F3A','Ventus ct','PH-1640','2B','Y','Y'
'F','485F62','MDM-1 Fox','PH-1641','FOX','Y','Y'
'F','485F92','LS-8','PH-1686','VNE','Y','Y'
'I','485F93','ASW-20','PH-1676','XA','Y','Y'
'F','485F97','ASK-23','PH-1684','M4','Y','Y'
'I','485FAD','DG-400','PH-1679','4C','Y','Y'
'I','485FE2','LS-4','PH-1644','GO5','Y','Y'
'F','48603C','Duo Discus xlt','PH-1645','G4','Y','Y'
'I','486197','LS-4','PH-1647','VIS','Y','Y'
'I','486228','Discus 2','PH-1649','SO','Y','Y'
'I','486282','Pioneer 300','PH-FSV','','Y','Y'
'F','4862AA','ASG-29E','PH-1650','GR','Y','Y'
'F','48630D','LS-4','PH-1312','M12','Y','Y'
'F','486325','Slingsby T.43 Skylark 3C','PH-249','LRK','Y','Y'
'I','48639B','Arcus T','PH-1652','E13','Y','Y'
'F','4863C9','HK36 Super Dimona','PH-1654','','Y','Y'
'I','4863CB','Discus 2t','PH-1655','HI','Y','Y'
'I','4863CE','Libelle Std','PH-1656','723','Y','Y'
'I','4863D0','Duo Discus xl','PH-1661','W1','Y','Y'
'F','4863DE','Unknown','PH-KJZ','KJZ','Y','Y'
'I','4863E7','LS-8 18','PH-1657','XC','Y','Y'
'F','4863ED','ASH-26 E','PH-1658','26','Y','Y'
'I','486414','OldTimer','PH-175','','Y','Y'
'F','486469','WT9 Dynamic','PH-4V4','4V4','Y','Y'
'I','48646E','miniLAK FES','PH-1672','MC','Y','Y'
'I','486485','JS-3 18M','PH-1666','MAX','Y','Y'
'F','48648A','Cessna 208','PH-SPT','SPT','Y','Y'
'F','486490','Arcus M','PH-1670','ZVC','Y','Y'
'I','486497','LS-4','PH-1647','VIS','Y','Y'
'I','48649C','LAK-17 AT','PH-1665','ZE','Y','Y'
'F','48649D','Pegase','PH-1663','HC','Y','Y'
'I','4864A0','ASK-21','PH-1664','DV','Y','Y'
'I','4864A1','ASW-20','PH-1675','AK','Y','Y'
'F','4864CA','LS-7','PH-1668','LK','Y','Y'
'F','4864D7','Pipistrel Virus','PH-MSM','MSM','Y','Y'
'I','4864F4','Duo Discus xlt','PH-1671','SH','Y','Y'
'I','4864F6','EB29DR','PH-1680','UFO','Y','Y'
'F','4864FC','ASW-28 18','ph-1687','34','Y','Y'
'F','4864FE','Libelle Club','PH-1681','R1','Y','Y'
'F','486508','ASW-28 18','PH-1688','A','Y','Y'
'F','48650F','Duo Discus t','PH-1689','EAC','Y','Y'
'F','48661B','Bristell B23','PH-PVN','PVN','Y','Y'
'F','48661E','Glasflugel 304','PH-1682','RP','Y','Y'
'F','486620','Libelle Std','PH-1660','OK','Y','Y'
'F','48662B','Ventus bT','PH-1696','HDH','Y','Y'
'F','486650','AS 33','PH-1691','1R','Y','Y'
'I','486654','Arcus M','PH-1690','ZZZ','Y','Y'
'I','486671','ASW-28','PH-1692','E9','Y','Y'
'I','486672','ASW-28','PH-1693','E10','Y','Y'
'I','486673','SZD-51 Junior','PH-1700','SL','Y','Y'
'I','48669F','LS-4','PH-1705','SP','Y','Y'
'I','4866E4','ASW-20','PH-1701','20','Y','Y'
'I','4866E5','ASW-20','PH-1702','A5','Y','Y'
'F','4866F4','ASG-29E','PH-1711','LB','Y','Y'
'I','486726','Towplane','PH-1A0','','Y','Y'
'F','48672B','LS-3','PH-1703','FSL','Y','Y'
'I','48675E','Ventus 2cxM','PH-1704','PM','Y','Y'
'I','486763','Ventus bT','PH-1710','TR','Y','Y'
'O','487631','PW-5','HA-7004','M9','Y','Y'
'O','488029','Ultralight','SP-GBG','','Y','Y'
'F','4880A3','H36 Dimona','SP-0095','','Y','Y'
'I','4880AA','H36 Dimona','SP-0099','D99','Y','Y'
'O','488E13','Towplane','viewAir','134','Y','Y'
'F','4891E4','ASK-13','F-alex','','Y','Y'
'F','489911','Vulcanair P68C','SP-GIS','','Y','Y'
'I','48BDD5','Cessna 152','SP-POZ','POZ','Y','Y'
'F','48C4F7','SZD-48-1 Jantar Std 2','SP-3173','IF','Y','Y'
'I','48C534','Eurostar EV97','SP-SKW','HDS','Y','Y'
'F','48C635','DA20 Katana','SP-SSZ','','Y','Y'
'F','48C96C','MDM-1 Fox','163VT','3VT','Y','Y'
'O','48CE41','Cessna 152','SP-POZ','POZ','Y','Y'
'I','48CE45','Motorplane','SP-UTF','UTF','Y','Y'
'I','48CE46','Motorplane','SP-UTG','UTG','Y','Y'
'F','48D009','LS-7','SP-4008','ZR','Y','Y'
'I','48D118','DG-600','SP-4114','HE','Y','Y'
'F','48D17B','Astir CS','SP-4160','IWJ','Y','Y'
'I','48D1C3','Ventus 3T','SP-4175','S','Y','Y'
'I','48D247','Cessna 172','SP-WTH','WTH','Y','Y'
'I','48D262','LS-4','SP-4262','V4','Y','Y'
'F','48D40C','LS-3','SP-4307','BO','Y','Y'
'I','48DD27','Ultralight','SP-YLW','','Y','Y'
'I','48DD34','Yak-12','SP-YKW','','Y','Y'
'I','48F005','Gyrocopter','SP-XDAF','','Y','Y'
'I','48F00F','Ultralight','SP-SWAP','','Y','Y'
'I','48F08D','Gyrocopter','SP-XMEN','','Y','Y'
'I','48F280','Helicopter','SP-XCWA','','Y','Y'
'I','48F809','Ultralight','SP-SZAK','','Y','Y'
'I','48F812','VL3 Evolution','SP-SWAT','','Y','Y'
'I','48F88C','Pipistrel Virus','SP-SOOM','','Y','Y'
'I','48F9C1','Ultralight','SP-SGOB','','Y','Y'
'I','48FA0C','Pipistrel Virus','SP-SDRM','','Y','Y'
'I','48FA14','Ultralight','SP-SPRW','','Y','Y'
'I','48FC05','Ultralight','SP-SAAF','','Y','Y'
'I','48FC06','Ultralight','SP-SWAG','','Y','Y'
'I','48FC15','Ultralight','SP-SMAZ','','Y','Y'
'I','48FC2B','Gyrocopter','SP-XTBL','','Y','Y'
'I','48FC41','Ultralight','SP-SFCB','','Y','Y'
'I','48FC75','Helicopter','SP-XSDZ','','Y','Y'
'I','48FC80','Gyrocopter','SP-XEEA','','Y','Y'
'F','48FD0B','Ultralight','SP-SMIL','','Y','Y'
'I','48FD11','Ultralight','SP-SLIS','','Y','Y'
'I','48FD2F','Ultralight','SP-SAKP','','Y','Y'
'I','48FD64','VL3 Evolution','SP-SVLE','','Y','Y'
'I','48FD83','Pipistrel Virus','SP-SMMD','','Y','Y'
'I','48FDAE','Ultralight','SP-SENO','','Y','Y'
'I','48FDB5','Gyrocopter','SP-XENV','','Y','Y'
'I','48FDC0','Gyrocopter','SP-XBOA','','Y','Y'
'I','48FE04','Ultralight','SP-SKRE','','Y','Y'
'I','48FE05','Ultralight','SP-SKRF','','Y','Y'
'I','48FE09','Ultralight','SP-SHRK','','Y','Y'
'I','48FE43','Gyrocopter','SP-XZTD','','Y','Y'
'I','48FE57','Ultralight','SP-LOTY','','Y','Y'
'I','48FE63','Ultralight','SPSBUD','','Y','Y'
'O','48FF2F','DJI Phantom','LEGT003','','Y','Y'
'O','490544','HangGlider','viewAir','199','Y','Y'
'F','490740','Ultralight','DMBLB','','Y','Y'
'F','490743','Ikarus C42 B','DMNZZ','','Y','Y'
'O','49082F','Ikarus C42 B','D-MNTM','','Y','Y'
'F','492631','ASW-28','D-2247','EJ','Y','Y'
'O','492985','Alto 912 TG ','OKDUD55','D55','Y','Y'
'O','494949','Paraglider','Ugyuri','Ugy','Y','Y'
'O','49510B','Cirrus Std','OK-3254','KA','Y','Y'
'O','495246','Ultralight','HA-UAF','HAF','Y','Y'
'F','4958C8','Mosquito','PH-1602','K3','Y','Y'
'F','496DF8','Aquila A210','OE-CDW','','Y','Y'
'O','497D42','EuroFox','OM-TOW1','FOX','Y','Y'
'F','499E97','LS-8','G-CHWL','184','Y','Y'
'F','49B002','DG-1000','F-CPVB','VB','Y','Y'
'I','49B008','Nimbus 2','OK-1717','NB','Y','Y'
'F','49B024','HPH 304S Shark','','OK','Y','Y'
'F','49B042','LS-8','OK1818','18','Y','Y'
'F','49B049','Twin Shark','OK-7393','TS','Y','Y'
'F','49B04B','JS-3 18M RES','OK-3458','NS','Y','Y'
'F','49B054','HPH 304S Shark','OK-6767','TH','Y','Y'
'F','49B05F','ASW-24','OK-2607','76','Y','Y'
'F','49B066','Duo Discus xlt','OK-3888','88','Y','Y'
'F','49B07A','H36 Dimona','OK-1810','','Y','Y'
'F','49B07F','Nimbus 4DM','OK-5151','007','Y','Y'
'F','49B081','HPH 304S Shark','OK-3111','ES','Y','Y'
'F','49B089','Ventus 3M','OK-1090','I3','Y','Y'
'I','49B08D','Ventus 3M','OK-1999','JS','Y','Y'
'I','49B099','AS 33','OK-0033','12','Y','Y'
'I','49B09A','Ventus','OK-6475','VV','Y','Y'
'I','49B0A2','Discus','OK-3518','LD','Y','Y'
'I','49B0A4','Ventus c','OK-2807','LJ','Y','Y'
'F','49B0B0','Twin Shark','OK-6768','PH','Y','Y'
'F','49B0B5','HPH 304S Shark','OK-4825','MW','Y','Y'
'F','49B0BB','Ventus 3M','OK-2024','JH','Y','Y'
'F','49B0C9','AS 33','OK-1661','EZ','Y','Y'
'F','49B0CA','HPH 304S Shark','OK-4334','GR','Y','Y'
'F','49B0D4','Ventus 3M','','TK','Y','Y'
'F','49B0D9','HPH 304S Shark','OK-1108','B3','Y','Y'
'F','49B0DA','Nimbus 2 C','OK-6898','PV','Y','Y'
'I','49B0E0','SZD-41 Jantar Std','OK-5259','VS','Y','Y'
'F','49B0E7','HPH 304S Shark','OK-0006','LK','Y','Y'
'F','49B0F4','Twin Shark','OK-4545','GS','Y','Y'
'F','49BF18','HPH 304CZ-17','OK-2006','02','Y','Y'
'F','49C03F','WT9 Dynamic','OKOUU47','D47','Y','Y'
'I','49C0C4','Ultralight','OKSUR14','','Y','Y'
'I','49C16C','Bristell B23','OM-S664','SAA','Y','Y'
'I','49C207','Ultralight','OKYAP03','','Y','Y'
'F','49C271','Ultralight','OKZUA24','','Y','Y'
'F','49C345','Phoenix','KA57','','Y','Y'
'I','49C371','Ultralight','OKBUR36','','Y','Y'
'I','49C391','WT9 Dynamic','OKCUG45','BUB','Y','Y'
'F','49C3A6','Towplane','OKCUS76','S76','Y','Y'
'I','49C3D7','EuroFox','OKCUR77','','Y','Y'
'F','49C3E3','WT9 Dynamic','OKCUG77','TOW','Y','Y'
'I','49C40F','UFO','','','Y','Y'
'I','49D15A','Robinson R44','OK-SVO','','Y','Y'
'I','49D345','Cabri G2','OK-DMG','','Y','Y'
'I','49D374','PA-25 Pawnee','OK-MLP','MLP','Y','Y'
'I','49D433','Robinson R66','OK-MLD','','Y','Y'
'F','49DC69','DG-1000','D-9999','55','Y','Y'
'O','4A0000','Balloon','4ADEMO7','','Y','Y'
'O','4A0001','Ground Station','FOXTRA1','','Y','Y'
'O','4A0002','Ground Station','','','Y','Y'
'O','4A0003','Unknown','4A0003','','Y','Y'
'O','4A0004','Unknown','4A0004','','Y','Y'
'O','4A0005','Unknown','4A0005','','Y','Y'
'O','4A0006','Unknown','4A0006','','Y','Y'
'O','4A0007','Unknown','4A0007','','Y','Y'
'O','4A0008','Gyrocopter','4A0008','','Y','Y'
'F','4A0009','Gyrocopter','4A0009','','Y','Y'
'F','4A000A','AutoGyro MTOsport','4A000A','','Y','Y'
'F','4A000B','A380','4A000B','','Y','Y'
'O','4A0011','Gyrocopter','4A0011','','Y','Y'
'O','4A0012','Gyrocopter','4A0012','','Y','Y'
'O','4A0013','AutoGyro MTOsport','SP-X4A1','','Y','Y'
'O','4A0014','Ultralight','ORZEL','','Y','Y'
'O','4A0015','Ground Station','','','Y','Y'
'O','4A0016','Paraglider','','','Y','Y'
'O','4A0017','Gyrocopter','','','Y','Y'
'O','4A0018','Gyrocopter','','','Y','Y'
'O','4A0019','AutoGyro MTOsport','SP-XSDZ','','Y','Y'
'O','4A0020','Gyrocopter','SP-XSBL','','Y','Y'
'O','4A0021','Ultralight','','','Y','Y'
'O','4A0030','Helicopter','SP-XBOB','','Y','Y'
'O','4A0031','Helicopter','SP-XTBB','','Y','Y'
'O','4A0032','Ground Station','','','Y','Y'
'O','4A0037','Drone/UAV','4ADEMO8','','Y','Y'
'O','4A0038','Parachute','','','Y','Y'
'O','4A0039','Parachute','FOXPSH2','','Y','Y'
'O','4A0040','Parachute','','','Y','Y'
'O','4A0041','Drone/UAV','','','Y','Y'
'O','4A0050','Helicopter','FOXTRA5','','Y','Y'
'O','4A0051','Ultralight','SP-SMKM','','Y','Y'
'O','4A0052','Helicopter','SP-XSOF','','Y','Y'
'O','4A0053','Ultralight','SP-SAWS','','Y','Y'
'O','4A009A','Balloon','FOXTRAL','','Y','Y'
'O','4A0101','Ultralight','SP-SMKM','','Y','Y'
'O','4A0111','Ultralight','FOXDEMO','','Y','Y'
'O','4A0200','Ultralight','FOXA200','','Y','Y'
'O','4A0201','Ultralight','FOXA201','','Y','Y'
'O','4A0202','Ultralight','FOXA202','','Y','Y'
'O','4A0203','Ultralight','FOXA203','','Y','Y'
'O','4A0204','Ultralight','FOXA204','','Y','Y'
'O','4A0500','Parachute','TST01','','Y','Y'
'O','4A0501','Helicopter','SP-XSDZ','','Y','Y'
'O','4A0502','UFO','AW0502','','Y','Y'
'O','4A0503','Helicopter','SP-XESC','','Y','Y'
'O','4A0504','Ultralight Glider','','','Y','Y'
'O','4A0505','Ultralight Glider','','','Y','Y'
'O','4A0510','Motorglider','AW0510','','Y','Y'
'O','4A0511','Motorglider','AW0511','','Y','Y'
'O','4A0512','Motorglider','AW0512','','Y','Y'
'O','4A0513','Motorglider','AW0513','','Y','Y'
'O','4A0514','Motorglider','AW0514','','Y','Y'
'F','4A0827','Motorplane','OLAF','','Y','Y'
'O','4A1001','Ultralight','CC6923E','','Y','Y'
'O','4A1002','Ultralight','94120A9','','Y','Y'
'O','4A1100','Drone/UAV','4A1100','','Y','Y'
'O','4A1101','Drone/UAV','4A1101','','Y','Y'
'O','4A1102','Ground Station','','','Y','Y'
'O','4A1103','Ground Station','','','Y','Y'
'O','4A1AE6','Gyrocopter','F-JCUA','CUA','Y','Y'
'O','4A1E13','Ultralight','OKPUR07','R07','Y','Y'
'F','4A26E7','Discus','D-4418','E4','Y','Y'
'O','4A3FF0','Zlin 242','OM-LWA','TST','Y','Y'
'O','4A6861','Drone/UAV','caceaa0','FR1','Y','Y'
'I','4A8D62','PA-18 Super Cub','SE-CKB','','Y','Y'
'F','4A9721','PA-25 Pawnee','SE-EYA','','Y','Y'
'I','4A972C','PA-18 Super Cub','SE-EYL','YL','Y','Y'
'I','4A9981','PA-25 Pawnee','SE-FLA','FLA','Y','Y'
'F','4A9ADA','PA-25 Pawnee','SE-FVZ','','Y','Y'
'F','4A9B53','Cessna 172','SE-FZS','ZS','Y','Y'
'F','4A9B59','Cessna 172','SE-FZY','ZY','Y','Y'
'O','4AA220','SF-27','HA1289','H89','Y','Y'
'I','4AA46C','PA-28','SE-ICL','','Y','Y'
'O','4AAB4B','LS-4','AK','AK','Y','Y'
'I','4AAD0B','PA-25 Pawnee','SE-KHK','HK','Y','Y'
'I','4AAD82','PA-25 Pawnee','SE-KLB','KLB','Y','Y'
'I','4AADF2','PA-28','SE-KOR','KOR','Y','Y'
'I','4AB28B','Cessna 172','SE-LTK','','Y','Y'
'I','4AB455','MS-893 Commodore','SE-MBU','BU','Y','Y'
'O','4AB498','PA-28','SE-MDX','','Y','Y'
'F','4AB4F6','Unknown','SE-MGV','','Y','Y'
'F','4AB581','Aquila A210','SE-MLA','','Y','Y'
'I','4AB586','Cessna 172','SE-MLF','LF','Y','Y'
'F','4AB5AC','Ultralight','SE-MML','ML','Y','Y'
'I','4AB5D4','Towplane','SE-MNT','','Y','Y'
'F','4AC5D4','DG-500','SE-UND','VE','Y','Y'
'F','4AC74B','Arcus M','D-KIGK','GK','Y','Y'
'F','4ACD76','ASG-32 El','SE-SKV','VH','Y','Y'
'F','4ACD79','Ventus 2cxM','SE-SKY','SKY','Y','Y'
'I','4ACDBA','LS-8 st','SE-SMZ','Z','Y','Y'
'F','4ACE66','DG-1000','SE-SSF','SF','Y','Y'
'I','4ACF34','Bergfalke II','SE-SYT','YT','Y','Y'
'I','4AD113','Astir CS','SE-THS','U3','Y','Y'
'I','4AD18E','Bergfalke IV','SE-TLN','LN','Y','Y'
'I','4AD1F0','Salto H101','SE-TOP','OP','Y','Y'
'I','4AD1F2','SZD-36 Cobra 15','SE-TOR','','Y','Y'
'F','4AD210','LS-1 f','SE-TPP','G7','Y','Y'
'F','4AD282','PIK-20 D','SE-TTB','P8','Y','Y'
'F','4AD2AB','LS-7','SE-UVK','VK','Y','Y'
'I','4AD2C5','Pilatus B4','SE-TVE','H6','Y','Y'
'I','4AD321','LS-6','SE-TYA','YA','Y','Y'
'I','4AD32C','DG-100','SE-TYL','D6','Y','Y'
'F','4AD349','DG-300','SE-TZI','E','Y','Y'
'I','4AD34C','Twin Astir I','SE-TZL','ZL','Y','Y'
'F','4AD358','Discus','SE-TZX','ZX','Y','Y'
'F','4AD42C','Grob G109','SE-UAL','UAL','Y','Y'
'F','4AD436','SF-25','SE-UAV','','Y','Y'
'I','4AD44B','SF-25','SE-UBK','BK','Y','Y'
'I','4AD450','SF-25','SE-UBP','BP','Y','Y'
'I','4AD46C','SF-25','SE-UCL','CL','Y','Y'
'I','4AD46F','SF-25','SE-UCO','UCO','Y','Y'
'I','4AD470','SF-25','SE-UCP','UCP','Y','Y'
'I','4AD473','AVo 68 Samburo','SE-UCS','CS','Y','Y'
'F','4AD496','Grob G109','SE-UDV','','Y','Y'
'I','4AD49A','DG-300','SE-UDZ','4G','Y','Y'
'F','4AD4B9','Discus','SE-UEY','EY','Y','Y'
'F','4AD4C3','Ventus c','SE-UFC','FC','Y','Y'
'I','4AD4C5','Discus','SE-UFE','FE','Y','Y'
'I','4AD4C8','Discus','SE-UFH','FH','Y','Y'
'F','4AD4C9','LS-6','SE-UFI','FI','Y','Y'
'I','4AD4D2','ASK-21','SE-UFR','FR','Y','Y'
'I','4AD4DA','Twin Astir II','SE-UFZ','FZ','Y','Y'
'I','4AD4E5','Astir Jeans','SE-UGE','GE','Y','Y'
'I','4AD4E8','ASW-20','SE-UGH','GH','Y','Y'
'I','4AD4F5','ASW-20','SE-UGU','J','Y','Y'
'F','4AD501','ASW-24','SE-UHA','HA','Y','Y'
'I','4AD518','ASK-21','SE-UHX','','Y','Y'
'F','4AD521','LS-4','SE-UIA','IA','Y','Y'
'F','4AD526','DG-500','SE-UIF','VB','Y','Y'
'F','4AD533','PIK-20 D','SE-UIS','51','Y','Y'
'I','4AD54E','Ventus cM','SE-UJN','JN','Y','Y'
'F','4AD550','LS-6','SE-UJP','JP','Y','Y'
'I','4AD559','Valentin Taifun','SE-UJY','UJY','Y','Y'
'F','4AD575','DG-300','SE-UKU','VD','Y','Y'
'I','4AD588','DG-100','SE-ULH','','Y','Y'
'I','4AD589','DG-500','SE-ULI','LI','Y','Y'
'I','4AD5A1','DG-500','SE-UMA','MA','Y','Y'
'F','4AD5AA','DG-800','SE-UMJ','ULF','Y','Y'
'F','4AD5AD','Genesis 2','SE-UMM','S','Y','Y'
'I','4AD5B5','DG-303','SE-UMU','MU','Y','Y'
'F','4AD5B6','Ventus cM','SE-UMV','CC','Y','Y'
'I','4AD5B8','ASW-19','SE-UMX','MX','Y','Y'
'F','4AD5B9','DG-1000','SE-UMY','VF','Y','Y'
'I','4AD5CC','ASK-21','SE-UNL','NL','Y','Y'
'F','4AD5CD','LS-4','SE-UNM','M1','Y','Y'
'I','4AD5CE','Pegase','SE-UNN','T1','Y','Y'
'F','4AD5D6','Duo Discus t','SE-UNV','V','Y','Y'
'I','4AD5D9','Janus CM','SE-UNY','NY','Y','Y'
'F','4AD5E3','Ventus 2','SE-UOC','62','Y','Y'
'F','4AD5E5','LS-8a','SE-UOE','VC','Y','Y'
'I','4AD5E9','DG-400','SE-UOI','','Y','Y'
'F','4AD5EE','DG-808 C','SE-UON','VG','Y','Y'
'F','4AD5F0','HK36 Super Dimona','SE-UOP','','Y','Y'
'F','4AD5F8','Ventus 2cxT','SE-UOX','OX','Y','Y'
'I','4AD5FA','DG-500','SE-UOZ','OZ','Y','Y'
'I','4AD601','Discus','SE-UPA','PA','Y','Y'
'F','4AD608','HK36 Super Dimona','SE-UPH','','Y','Y'
'F','4AD612','SZD-48-3 Jantar Std 3','SE-UPR','PR','Y','Y'
'F','4AD61A','DG-1000','SE-UPZ','PZ','Y','Y'
'F','4AD644','ASW-28 18','SE-URD','RD','Y','Y'
'F','4AD653','Duo Discus xlt','SE-URS','RS','Y','Y'
'F','4AD655','Ventus','SE-URU','RU','Y','Y'
'F','4AD674','DG-800','SE-UST','11','Y','Y'
'F','4AD676','LS-3','SE-USV','VT','Y','Y'
'I','4AD679','Valentin Taifun','SE-USY','','Y','Y'
'F','4AD681','Discus 2t','SE-UTA','TA','Y','Y'
'I','4AD685','Ventus 2','SE-UTE','TE','Y','Y'
'F','4AD687','Duo Discus t','SE-UTG','DT','Y','Y'
'F','4AD688','ASH-26 E','SE-UTH','WH','Y','Y'
